from_user,text,created_at
,#ابو_اسماعيل مالهوش ذنب ابو اسماعيل عنده كرامب احنا في وسط النار هنلازم ده انت يشيخ مرهف وكيوت الف سلامه عليك يابو حازم إرتاح انت واحنا نموت,30/04/2012 14:47
,ولاَ تَحسبن اللّه غَافِلاً عَما يَعْمَل الظَّالِمُون إِنَّمَا يُؤَخِّرُهُم لِيوم تَشْخَص فيه الأَبْصَار #ابو_اسماعيل #عكاشه #العسكري #المرشد,30/04/2012 14:48
,“@zolweez: بيقلك #الجيش بيعذب انصار #ابو_اسماعيل اللى اتمسكو فى #العباسية... بيشغلهم اغانى تامر حسنى وشاكيرا ..”,30/04/2012 15:04
,@WafaaSalem الاهي ما تقوم يا بعيد #ابو_اسماعيل,30/04/2012 15:25
,نفسى اعرف #ابو_اسماعيل عايز ايه تانى ؟ ليه عايز يجمع انصاره يوم الجمعه الجايه ؟,30/04/2012 16:07
,الكذاب بيروح النار ...وانت بتكذب ليل ونهار #ابو_اسماعيل,30/04/2012 16:22
,دعوة #ابو_اسماعيل للتظاهر الجمعة مفيدة للتجارب العلمية. يجب التحفظ علي العينات البشرية اللي راحتله لابحاث جينات الدهولة. #Egypt,30/04/2012 16:25
,#ابواسماعيل بيقول لانصاره انزلوا يوم الجمعه التحرير محضر ليكم مفاجأت كتير ...روح يا ابو اسماعيل شوفلك تربه احسن وادفن فيها يا #ابو_اسماعيل,30/04/2012 16:25
,RT @em_ess: دعوة #ابو_اسماعيل للتظاهر الجمعة مفيدة للتجارب العلمية. يجب التحفظ علي العينات البشرية اللي راحتله لابحاث جينات الدهولة. #Egypt,30/04/2012 16:29
,اللى هيجيبلى سيره #ابو_اسماعيل هغزه فى كرشه .. يلا مين عاوز يتغز ؟ D:,30/04/2012 16:35
,#ابو_اسماعيل عايز الناس يوم الجمعة لية !!!,30/04/2012 16:53
,#ابو_اسماعيل لا منه ولاكفايه شره ؟؟,30/04/2012 17:25
,لماذا لم يذكر السلفين وخصوصا الزواحف  حديث ان هدم الكعبة أهون عند الله من قتل مسلم الذي اطلقه #ابو_اسماعيل ايام #م_محمود وقد قتل جندي,30/04/2012 17:27
,الحبس او الغرامة او 2 في انتظار #ابو_اسماعيل و #خيرت_الشاطر ألبس ! #مصر #انتخابات #Egypt #Egypres #Egyelections,30/04/2012 17:51
,وقبر أبو إسماعين بمكان قفر .. وليس قرب قبر أبو إسماعين قبرا #ابو_اسماعيل,30/04/2012 17:56
,@haniwahba : بيقلك #الجيش بيعذب انصار #ابو_اسماعيل اللى اتمسكو فى #العباسية... بيشغلهم اغانى تامر حسنى وشاكيرا ..”,30/04/2012 17:59
,#ابو_اسماعيل عايز يعمل مليونية يوم الجمعه الجاى وبيقول محضر للشعب مفاجأت لا يا عم #ابو_اسماعيل ظيط انت فى الميدان لوحدك احنا مش هننزل,30/04/2012 18:13
,RT @BonzoNation: ولاَ تَحسبن اللّه غَافِلاً عَما يَعْمَل الظَّالِمُون إِنَّمَا يُؤَخِّرُهُم لِيوم تَشْخَص فيه الأَبْصَار #ابو_اسماعيل #عكاشه #العسكري #المرشد,30/04/2012 18:17
,ولا عملوا منصة ولاد أبو سركوزي عند المسله المصريه...ولا بلاش كل ده سمعنهمش عملوا حملة سركوزيون\n #حازمون #مصر #ابو_اسماعيل,30/04/2012 18:20
,أهو سركوزي خسر أهه...سمعناش أحنا بقي عن ولاد أبو سركوزي قفلوا شارع الشانزليزيه..يتبع #حازمون #مصر #ابو_اسماعيل,30/04/2012 18:51
,RT @Sam__Samir: هو #ابو_اسماعيل فيين ؟؟ ... هو بطل يدى دروس دينيه وينتهك حرمه المساجد لما دوره انتهى ؟ .. صدقونى #حازم_صلاح ده عميل #امن_دوله,30/04/2012 19:18
,هو #ابو_اسماعيل فيين ؟؟ ... هو بطل يدى دروس دينيه وينتهك حرمه المساجد لما دوره انتهى ؟ .. صدقونى #حازم_صلاح ده عميل #امن_دوله,30/04/2012 19:20
,رد فعل #ساركوزى وانصاره من الهزيمة هو نفس رد فعل #ابو_اسماعيل وحازمون بالظبط مع اختلاف تمنى الصلاح لفرنسا والخراب لمصر من كلاهما !!,30/04/2012 19:43
,RT @AlaElshafaay: رد فعل #ساركوزى وانصاره من الهزيمة هو نفس رد فعل #ابو_اسماعيل وحازمون بالظبط مع اختلاف تمنى الصلاح لفرنسا والخراب لمصر من كلاهما !!,30/04/2012 19:47
,انا شايف ان اللي كان مقتنع ب #ابو_اسماعيل مش حيقتنع بأي واحد من المترشحين دلوقتي .. بس لازم يفكروا شوية و يختاروا احسن الوحشين #Egypy,30/04/2012 21:01
,@ZeinabSamir @iOla_Masr #ابو_الفتوح الان اكتسب اجمد صفة من صفات #ابو_اسماعيل   ... الصراحة وقوة الرد,30/04/2012 21:04
,انصار #ابو_اسماعيل لازم يختاروا دلوقتي اما رئيس اسلامي او رئيس محترم .. مفيش مرشح دلوقتي بيجمع بين الاتنين للاسف,30/04/2012 21:39
,فينك يا #ابو_اسماعيل كنت منيمهم مالمغرب,30/04/2012 21:41
,الناس كانت بتشتم في انصار #ابو_اسماعيل عشان بيعاملوه كأنه نبي ... #ابو_الفتوح كل اما يكح اللي قاعدين كلهم بيسقفوا,30/04/2012 21:45
,RT @abnegypt: #ابو_اسماعيل عايز يعمل مليونية يوم الجمعه الجاى وبيقول محضر للشعب مفاجأت لا يا عم #ابو_اسماعيل ظيط انت فى الميدان لوحدك احنا مش هننزل,30/04/2012 22:31
,RT @OmniaGamil: أهو سركوزي خسر أهه...سمعناش أحنا بقي عن ولاد أبو سركوزي قفلوا شارع الشانزليزيه..يتبع #حازمون #مصر #ابو_اسماعيل,30/04/2012 22:31
,RT @OmniaGamil: ولا عملوا منصة ولاد أبو سركوزي عند المسله المصريه...ولا بلاش كل ده سمعنهمش عملوا حملة سركوزيون\n #حازمون #مصر #ابو_اسماعيل,30/04/2012 22:40
,ﻭﺍﻟﺸﻬﺪﺍ ﺭﺑﻨﺎ ﺩﺍﺭﻱ ﺑﻴﻬﻢ\nﺣﺎﺑﺐ ﺗﻴﺠﻲ ﺗﺼﻠﻲ ﻋﻠﻴﻬﻢ\nﻫﻨﺸﻴﻞ ﻟﻚ ﻭﺍﺣﺪ ﻋﻠﻲ ﺟﻨﺐ\n#ﺍﺑﻮ_ﺍﺳﻤﺎﻋﻴﻞ .. ﻣﺎﻟﻬﻮﺵ ﺫﻧﺐ\nﺍﺑﻮ ﺍﺳﻤﺎﻋﻴﻞ .. ﻋﻨﺪﻩ ﻛﺮﺍﻣﺐ,30/04/2012 22:51
,RT @marwakassab: بعد موقعة العباسيه تعلن حمله لازم حازم ..... انه ..... مش لازم قوى ومش شرط على فكره !!!!!!!! :)) #ابو_اسماعيل #لازم_حازم #MOD,30/04/2012 23:14
,RT @midoabdelazem: #ابو_اسماعيل مالهوش ذنب ابو اسماعيل عنده كرامب احنا في وسط النار هنلازم ده انت يشيخ مرهف وكيوت الف سلامه عليك يابو حازم إرتاح انت واحنا نموت,30/04/2012 23:16
,"RT @FlyingRamy: RT #ابو_اسماعيل ""لم ادعو لاعتصام فى #التحرير او #العباسية - ومصاب بانزلاغ غضروفى"" معروف طبيا طبعا ان الانزلاق لا يمنع الذهاب ل#ماسبيرو #scaf",30/04/2012 23:15
,"RT @Solllyman: أبو إسماعيل: أدعو الشعب الجمعة بالتحرير للمشاركة فى ""حدث كبير""... براحه علي نفسك لا انزلاقك الغضروفي يوجعك #ابو_اسماعيل #ابواسماعيل #حازمون",30/04/2012 23:15
,RT @solii81: ابو سماعين نيفر داي نياهاااهااا #ابو_اسماعيل #حازمون #العباسية,30/04/2012 23:19
,Vivre dans la dignité avec Sarkozy\n#ابو_اسماعيل #ابو_اسماعين #ابو_إسماعيل #ابواسماعيل #الش_رخيص,30/04/2012 23:22
,قبل ما اصلى الفجر..الشيخ طارق يوسف هو اللى عمل المفاجأه لابو اسماعيل   وصباحكم فل ياحازمون #حازمون_كاذبون #ابو_اسماعيل #حازمون,30/04/2012 23:29
,الشيخ #طارق_يوسف عنده مستندات جديدة جابها من الحكومة الأمريكية لوالدة #ابو_اسماعيل,30/04/2012 23:48
,لا بجد عمووت من الضحك الحاجة ام حازم كانت مترشحة لانتخابات الرياسة الامريكية هيهيهيهيههي احيه :D #ابو_اسماعيل,30/04/2012 23:52
,كنت بشوف فيديو أخبار التحرير حاطاه عنوانه اعتراف بجاتو بتزوير جنسية أم #ابو_اسماعيل والحقيقة اني اتفرجت عليه كله لالقيت اعتراف ولاحاجة!!,01/05/2012 00:26
,لماذا سكت #حازم #ابو_اسماعيل في 50 ثانيه؟؟؟.wmv http://t.co/jSR0HFFq اعلم انة ليس وقت الاناشيد ولاوقت التحدث عن شخص بعينة لكنها نصرة للمظلوم,01/05/2012 00:26
,RT @Rbarghash: لماذا سكت #حازم #ابو_اسماعيل في 50 ثانيه؟؟؟.wmv http://t.co/jSR0HFFq اعلم انة ليس وقت الاناشيد ولاوقت التحدث عن شخص بعينة لكنها نصرة للمظلوم,01/05/2012 00:27
,#ابو_اسماعيل بيدعو القوى السياسيه لحدث عظيم فى التحرير يوم الجمعه الجايه ..........هاااااااااااااااااااااار اسود,01/05/2012 00:29
,http://t.co/jD7fW410 نطقت يا ابن الامريكية #ابو_اسماعيل,01/05/2012 00:33
,http://t.co/D8NzkYUk\nالشيخ طارق يوسف و من جديد لدي مستند يؤكد جنسيه والده #ابو_اسماعيل الامريكيه,01/05/2012 00:42
,RT @sahaars: http://t.co/D8NzkYUk\nالشيخ طارق يوسف و من جديد لدي مستند يؤكد جنسيه والده #ابو_اسماعيل الامريكيه,01/05/2012 00:49
,انا دلوقتي بس صدقت الاستاذ #نادر_بكار ان الشيخ #حازم #ابو_اسماعيل هو مشروع ديكتاتور جديد ... عموما نسأل له الشفاء العاجل و الهداية,01/05/2012 00:52
,بعد ما كنا بنتخانق #ابو_اسماعيل ولا #خيرت اصبحنا نختار بين #ابو_الفتوح و #مرسي,01/05/2012 00:53
,اخيرا يا سمعه ظهرت وخفيت ..... #ابوشكلك #ابو_اسماعيل,01/05/2012 00:59
,#ابو_اسماعيل .. مالهوش ذنب\nابو اسماعيل .. عنده كرامب,01/05/2012 01:04
,#النور يعلن مقاطعتة لمليونية #ابو_اسماعيل ويدعم استمرار الجنزورى....,01/05/2012 02:38
,هو احنا خلصنا من بوسترات #ابو_اسماعيل علشان تظهرلنا بوسترات #مرسي هي البلد دي بلد البوسترات!\n#egypt\n#noscaf\n#MOD,01/05/2012 02:46
,سؤال يطرح نفسة هي بوسترات #ابو_اسماعيل راحت فين علشان #مرسي يلزق كل البوسترات دي\n#مصر\n#egypt\n#noscaf\n#MOD\n#tahrir,01/05/2012 02:46
,حازم صلاح أبو إسماعيل في آخر كلام ١١م على أون تي في .... #ONTV #ابو_اسماعيل #يسرى_فودة,01/05/2012 02:53
,#ابو_اسماعيل مع يسري فودة النهاردة,01/05/2012 03:14
,يسري فوده هيجيب #ابو_اسماعيل انهارده\nافشخه يا يسري @YosriFouda @leimo0o,01/05/2012 07:19
,انشرر || الليلة حازم #ابو_اسماعيل مع يسري فودة الساعة ١١ على اون تي في http://t.co/4YBAE2HX\n#egypt #ikhwan #jan25 #tahrir @RTGabhaSalafia,01/05/2012 07:36
,طعنة العدو تدمي الجسد وطعنة الصديق تدمي القلب \n\n#مصر #الاخوان #ابوالفتوح #ابو_اسماعيل #أخلاق,01/05/2012 07:48
,ابو اسماعيل هيطلع مع يسري فوده علي كرسي بعجل ولا حيعلق المحاليل علي المايك\n#ابو_اسماعيل,01/05/2012 07:47
,أنباء عن مذكرة اعتقال حازم أبو إسماعيل وخيرت الشاطر http://t.co/DhI1MxqQ #egypt #مصر #ابو_اسماعيل #الشاطر #mod @masrawy #العباسية,01/05/2012 08:58
,بوسترات #محمد_مرسى بقت اكتر من #ابو_اسماعيل #egypt #tahrir #noscaf #ikhwan #salafi #fb #Kazeboon,01/05/2012 09:28
,"بوسترات #محمد_مرسى بقت اكتر من #ابو_اسماعيل #egypt #tahrir #noscaf #ikhwan #salafi #fb #Kazeboon[object Object]Mon,... http://t.co/LSk1ty3c",01/05/2012 10:35
,#ابو_اسماعيل مع يسري فوده النهارده الساعه 11 #fb,01/05/2012 11:37
,"RT بوسترات #محمد_مرسى بقت اكتر من #ابو_اسماعيل #egypt #tahrir #noscaf #ikhwan #salafi #fb #Kazeboon[object Object]Mon,... htt...",01/05/2012 13:28
,ابو اسماعيل انهاردة مع يسري فودة الساعة 11 #ابو_اسماعيل,01/05/2012 14:04
