,from_user,text,created_at
11094,,  مش فاهم بجد ليه ال اخوان زعلانين من حمدين صباحي رغم الاختلاف الفكري في حين ان ما فعلوه مع ابو اسماعيل اكثر حقاره برغم التوافق الايدلوجي,08/05/2012 00:28
11095,,  اعتذار شباب تويتر لـ ابو اسماعيل ,08/05/2012 00:28
11096,,ياناس يالوكل ياشعبين فككوه من المرشحين التانين ابو اسماعيل,08/05/2012 00:28
11097,, ابو الفتوح لم يعترف بالتزوير الا بعد النتيجه طب فرق ايه عن ابو اسماعيل و لماذا اشاد بالانتخابات قبل النتيجه,08/05/2012 00:28
11098,,   ابو الفتوح لم يعترف بالتزوير الا بعد النتيجه طب فرق ايه عن ابو اسماعيل و لماذا اشاد بالانتخابات قبل النتيجه,08/05/2012 00:28
11099,, لا انتقدى مرسى و قاطعى او انتخبى شفيق عشان يجى الفلول و انتى و طنيه والله ناس عايزه الحرق الله يبارك فى ابو اسماعيل استمرى,08/05/2012 00:28
11100,,     ابو الفتوح لم يعترف بالتزوير الا بعد النتيجه طب فرق ايه عن ابو اسماعيل و لماذا اشاد بالانتخابات قبل النتيجه,08/05/2012 00:29
11101,,العلامه عبد الرحمن البراكاحمد شفيق  رجل امريكا ويحرم التصويت له     مصر ابو اسماعيل,08/05/2012 00:29
11102,,  اهه للمفتقدين ابو اسماعيل حييجي النهارده مع الليثي ابو اسماعيل    ,08/05/2012 00:28
11103,,حازم ابو اسماعيل الليله في الساعه التاسعه مساء على المحور مع عمرو الليثي,08/05/2012 00:28
11104,,  حازم ابو اسماعيل الليله في الساعه التاسعه مساء على المحور مع عمرو الليثي,08/05/2012 00:29
11105,,     حازم ابو اسماعيل الليله في الساعه التاسعه مساء على المحور مع عمرو الليثي,08/05/2012 00:29
11106,,ابو اسماعيل جاي علي المحور راجل ده اول حد قال ان اللجنه العليا للانتخابات مزورين ظالمتوه ياظالمين ,08/05/2012 00:29
11107,,  فيه حد لسه مش لاقي كنبه يقعد عليها علشان حلقه المحور الساعه ٩ ونص حوار ل حازم ابو اسماعيل   ,08/05/2012 00:29
11108,,عاجل  حازم ابو اسماعيل رئيسا للجمهوروه ,08/05/2012 00:30
11109,,  عاجل  حازم ابو اسماعيل رئيسا للجمهوروه ,08/05/2012 00:30
11110,,      فيه حد لسه مش لاقي كنبه يقعد عليها علشان حلقه المحور الساعه ٩ ونص حوار ل حازم ابو اسماعيل   ,08/05/2012 00:30
11111,,ابو اسماعيل ع المحور يا ترى هيفحت مين انهارده,08/05/2012 00:32
11112,,  بث مباشر لقناه المحور الآن حازم ابو اسماعيل مع عمرو الليثي ,08/05/2012 00:32
11113,,تقرير المحور رخم  ابو اسماعيل,08/05/2012 00:32
11114,,تفتقد الحياه السياسه لمثل ابو اسماعيل,08/05/2012 00:31
11115,,كله يفتح المحور دلوقتي امير المومنين حازم ابو اسماعيل الآن مع عمرو الليثي,08/05/2012 00:31
11116,,ابو اسماعيل الوصول للرئاسه لم يكن حلما عندى وقرارى للترشح للرئاسه كان لضروره والاضطرار,08/05/2012 00:31
11117,,طول الاسبوع التايم لاين تقطيع في المرشحين و اول ما يظهر حازم ينقلب كله و يركز معاه يا معلمهم السيطره يا ابو اسماعيل حازمون,08/05/2012 00:31
11118,,الشرفاء في هذا الوطن هما من يقولون لازم حازم ابو اسماعيل,08/05/2012 00:31
11119,,حازم على المحور الآن ناس مسكينه ارتاحت واتبسطت اني خرجت من السباق ولولا ان اللجنه محصنه كنت اكملت السباق وفضحت كذبهم بالقانون ابو اسماعيل,08/05/2012 00:31
11120,,ابو اسماعيل بيقول مش هترشح للرئاسه تاني الا اذا عاد النظام السابقيبقى هيترشح اشطا,08/05/2012 00:31
11121,,ابو اسماعيل  قرار اللجنه الرئاسيه قرار باطل قانونا وللاسف هناك من تواطئوا ليدخلوا في عقول الناس ان والدتي اجنبيه ومنهم قانونيين واعلاميين,08/05/2012 00:32
11122,,ابو اسماعيل بيضرب راتب صاحب قناه المحور تحت الحزام كده  ملعوبه ,08/05/2012 00:32
11123,,ابو اسماعيل فيه ناس كانت مفكره انها مجرد دعوه دينيه ليس لها اي بعد سياسيحازمون,08/05/2012 00:32
11124,,ابو اسماعيل  ماحدث معي هو انهيار للمباديء عند الكثيرين وتنفسوا الصعداء لخروجي,08/05/2012 00:33
11125,,مجرد ما باشوف حازم حالي بينقلب تماما بحس بطاقه عجيبه و بتفائل كبير جدا انا عرفت حاله الاكتئاب دي سببها ايه  حازمون ابو اسماعيل,08/05/2012 00:32
11126,,ابو اسماعيل بيقول الاعلام الخاص غالبا يبقى مملوك لرجال اعمال تابعين لمباركبيفرش الملايه لقناه المحور ,08/05/2012 00:34
11127,,ابو اسماعيل الولايات المتحده الامريكيه ماعندهاش ورقه تصدرها ببيان رسمي ان امي امريكيه تحدي من الشيخ حازمون,08/05/2012 00:34
11128,,ابو اسماعيل طالع بيكدب من جديد وبيقول لو عمر والدتي طال شويه كان حيكون لها حق طلب الجنسيه الامريكيه يا عم  حازم انت ما بتزهقش حازمون,08/05/2012 00:34
11129,,ابو اسماعيل لما القضاء اصدر حكمه اصدره بعبارات قويه جدا ان الاوراق لاقيمه لها ولا عبره بها ولا يوبه بها حازمون,08/05/2012 00:33
11130,,ابو اسماعيل كفايه كلام على موضوع الجنسيه عايزينك تنفخ شويه فلول و اخوان كده ع المسا عشان انام مرتاح ,08/05/2012 00:33
11131,,ابو اسماعيل فاروق سلطان رفض اعطائي صور للاوراق المزعومه ثلاث مرات حازمون,08/05/2012 00:34
11132,,ابو اسماعيل  انا كمحامي قديم اعلم جيدا مايجب ان يظهر ومايخفى للاعلام  ولهذا لم اقدم كل الاوراق امام المحكمه لاني اعلم ماسيصير فيما بعد,08/05/2012 00:34
11133,,ابو اسماعيل قال للجنه اتحداكم انكم تطلعوا استبعاد مسبب حازمون,08/05/2012 00:34
11134,,ابو اسماعيل بيقول فيه اوراق جديده يارب نخلص من الموضوع ده,08/05/2012 00:34
11135,,ابو اسماعيل لدى الان مستندات تدحض اوراق اللجنه العليا للانتخابات,08/05/2012 00:34
11136,,ابو اسماعيل لدى اوراق جديده من مصادر امريكيه تثبت عدم وجود الجنسيه الامريكيه,08/05/2012 00:34
11137,,ابو اسماعيل افضل عدم خوض النتخابات الا في حاله الاضطرار حازمون,08/05/2012 00:35
11138,,  ابو اسماعيل لدى اوراق جديده من مصادر امريكيه تثبت عدم وجود الجنسيه الامريكيه,08/05/2012 00:36
11139,,ابو اسماعيل من يسكت على التزوير ضدي فلا يبكي غدا عندما تزور الانتخابات ضده حازمون,08/05/2012 00:35
11140,,الذي لا يعلمه الكثير ان قامات كبيره من الاسلاميين الخونه كانوا يعلمون بمسرحيه الجنسيه قبل ابو اسماعيل نفسه و تواطئوا مع العسكر لمصالح ضيقه,08/05/2012 00:35
11141,,حازم ابو اسماعيل  من سكت على استبعادي امس لا يحزن غدا اذا تم استبعاده بهتك القانون ومصادمه الدستور,08/05/2012 00:35
11142,,ابو اسماعيل  دستوريا المفروض كانوا يلتزموا بقانون العزل موقتا و يشيلوا شفيق لحين الفصل فيه ف المحكمه الدستوريه ,08/05/2012 00:35
11143,,  حازم ابو اسماعيل  من سكت على استبعادي امس لا يحزن غدا اذا تم استبعاده بهتك القانون ومصادمه الدستور,08/05/2012 00:35
11144,,ابو اسماعيل اتحدى الشرف القضائي لهم ان يصدروا قرار الاستبعاد مسببا حازمون,08/05/2012 00:36
11145,,   من شفيق لحازم ياقلبى لاتحزن  شخص كداب ومزور ومحرض ومنافق ومازال يوجد بعض  البشر معجبين به  وعجبى ابو اسماعيل مصر,08/05/2012 00:37
11146,,ابو اسماعيل انا ذهبت للقضاء كاي رجل محترم لاصدر لي حكم حازمون,08/05/2012 00:37
11147,,  هو ابو اسماعيل لسه مماتش ,08/05/2012 00:36
11148,,  ابو اسماعيل اتحدى الشرف القضائي لهم ان يصدروا قرار الاستبعاد مسببا       ,08/05/2012 00:38
11149,,  الذي لا يعلمه الكثير ان قامات كبيره من الاسلاميين الخونه كانوا يعلمون بمسرحيه الجنسيه قبل ابو اسماعيل نفسه و تواطئوا مع العسكر لمصالح ضيقه,08/05/2012 00:38
11150,,هو ابو اسماعيل لسه مماتش ,08/05/2012 00:37
11151,,ومازال ابو اسماعيل يتحدث عن امه حتى الآن انت مابتزهاش,08/05/2012 00:37
11152,,ابو اسماعيل اقسمت في المحكمه وامام اللجنه لانه دستوريا وليس لشئ آخر حازمون,08/05/2012 00:38
11153,,  سنحيا كراما رغم التزوير حازم حازم ابو اسماعيل  حازم صلاح حازمون ابو اسماعيل مصر ثوره شفيق مرسي موسى ابو الفتوح حمدين صباحى,08/05/2012 00:38
11154,,لانا شايفه ان ابو اسماعيل المفروض يخليه فى بيته ويسيب حتى الجامع اللى بيخطب فيه علشان حتى مبقاش يصلح لدعوه الدين,08/05/2012 00:38
11155,,ابو اسماعيل  لقائي الاسبوعي في اسد من زمان جدا من قبل ترشحي وباذن الله لن ينقطع,08/05/2012 00:40
11156,,عمرو الليثي انسان فعلا محترم جدا في نقاشاته غير حاقد على الشيخ ابو اسماعيل حازمون,08/05/2012 00:40
11157,,  ابو اسماعيل  لقائي الاسبوعي في اسد من زمان جدا من قبل ترشحي وباذن الله لن ينقطع,08/05/2012 00:39
